SPort, DPort, SPkts, DPkts, SBytes, DBytes, Protocol, SYN, ACK, FIN, PSH, RST, URG, SYN+ACK, Duration, IsAlive, Service, UniqueDests, UniqueSrcs, UniqueDestSocks, UniqueSrcSocks,target
443,45748,6,0,5915,0,6,1,6,0,3,0,0,6,0.414470434,1,0,1,49,2,1,1
53,45245,2,0,384,0,17,0,0,0,0,0,0,0,0.408617973,1,0,1,49,57,1,1
53,56644,2,0,369,0,17,0,0,0,0,0,0,0,0.393795967,1,0,1,49,58,1,1
55066,443,2,0,128,0,6,1,1,0,0,0,0,2,0.201533794,1,0,50,1,1,1,1
44254,443,2,0,128,0,6,1,1,0,0,0,0,2,0.200554609,1,0,50,1,1,2,1
36417,53,2,0,160,0,17,0,0,0,0,0,0,0,0.199280262,1,0,50,1,1,74,1
39246,53,2,0,152,0,17,0,0,0,0,0,0,0,0.196885586,1,0,50,1,1,75,1
53,36417,2,0,392,0,17,0,0,0,0,0,0,0,0.178408384,1,0,1,49,59,1,1
53,39246,2,0,196,0,17,0,0,0,0,0,0,0,0.17722702,1,0,1,49,60,1,1
45184,53,1,0,75,0,17,0,0,0,0,0,0,0,0.1700387,1,0,50,1,2,76,1
46289,443,2,0,1483,0,17,0,0,0,0,0,0,0,0.168725252,1,0,51,1,1,1,1
443,44254,1,0,60,0,6,1,1,0,0,0,0,1,0.167864084,1,0,1,49,2,1,1
443,55066,1,0,60,0,6,1,1,0,0,0,0,1,0.167297363,1,0,1,50,1,1,1
60219,443,2,0,1559,0,17,0,0,0,0,0,0,0,0.127157688,1,0,51,1,1,3,1
59186,443,1,0,74,0,6,1,0,0,0,0,0,1,0.097297668,1,0,51,1,1,2,1
60962,443,1,0,74,0,6,1,0,0,0,0,0,1,0.097075462,1,0,51,1,1,4,1
443,46289,5,0,5930,0,17,0,0,0,0,0,0,0,0.095921278,1,0,1,51,1,1,1
443,60219,2,0,235,0,17,0,0,0,0,0,0,0,0.077376366,1,0,1,51,3,1,1
443,49718,2,0,138,0,6,0,2,0,1,0,0,2,38.33051968,1,0,1,51,1,1,1
49718,443,2,0,136,0,6,0,2,0,1,0,0,2,38.33025408,1,0,51,1,1,1,1
33934,443,7,0,2131,0,6,0,7,0,5,0,0,7,32.42201185,1,0,51,1,1,1,1
443,33934,8,0,726,0,6,0,8,0,2,0,0,8,32.42094564,1,0,1,51,1,1,1
54621,53,1,0,95,0,17,0,0,0,0,0,0,0,30.37936592,1,0,51,1,1,76,1
53,54621,1,0,111,0,17,0,0,0,0,0,0,0,30.26159739,1,0,1,51,60,1,1
49046,443,16,0,2861,0,6,1,15,0,13,0,0,16,30.26111865,1,0,51,1,1,1,1
443,49046,19,0,2466,0,6,1,19,0,5,0,0,19,30.23039007,1,0,1,51,1,1,1
39618,53,2,0,150,0,17,0,0,0,0,0,0,0,29.63239622,1,0,51,1,1,76,1
53,39618,2,0,586,0,17,0,0,0,0,0,0,0,29.20712805,1,0,1,51,60,1,1
38130,443,301,0,168542,0,17,0,0,0,0,0,0,0,29.17960858,1,0,51,1,1,4,1
40170,443,11,0,1406,0,6,1,10,1,4,0,0,11,29.1793251,1,0,51,1,1,4,1
40182,443,12,0,1460,0,6,1,11,1,4,0,0,12,29.17907929,1,0,51,1,1,4,1
40188,443,9,0,1288,0,6,1,8,0,4,0,0,9,29.1787436,1,0,51,1,1,4,1
443,40170,11,0,8051,0,6,1,11,1,3,0,0,11,29.1325016,1,0,1,51,4,1,1
443,40182,11,0,8052,0,6,1,11,1,3,0,0,11,29.11539602,1,0,1,51,4,1,1
443,40188,8,0,7877,0,6,1,8,0,3,0,0,8,29.114784,1,0,1,51,4,1,1
443,38130,872,0,901639,0,17,0,0,0,0,0,0,0,29.1030457,1,0,1,51,4,1,1
44529,53,1,0,73,0,17,0,0,0,0,0,0,0,28.87628984,1,0,51,1,1,76,1
53,44529,1,0,124,0,17,0,0,0,0,0,0,0,28.8548758,1,0,1,51,60,1,1
36940,80,13,0,2397,0,6,1,12,0,4,0,0,13,28.85120296,1,0,51,1,1,5,1
48061,53,1,0,73,0,17,0,0,0,0,0,0,0,28.84261441,1,0,51,1,1,76,1
80,36940,12,0,4894,0,6,1,12,0,6,0,0,12,28.70661473,1,0,1,51,5,1,1
53,48061,1,0,124,0,17,0,0,0,0,0,0,0,28.69428325,1,0,1,51,60,1,1
36948,80,15,0,2923,0,6,1,14,0,5,0,0,15,28.69363236,1,0,51,1,1,5,1
36956,80,16,0,3397,0,6,1,15,0,6,0,0,16,28.69327784,1,0,51,1,1,5,1
80,36956,15,0,5770,0,6,1,15,0,7,0,0,15,28.61915898,1,0,1,51,5,1,1
80,36948,14,0,5709,0,6,1,14,0,7,0,0,14,28.61834836,1,0,1,51,5,1,1
34074,53,2,0,142,0,17,0,0,0,0,0,0,0,28.20604491,1,0,51,1,1,76,1
38395,53,2,0,160,0,17,0,0,0,0,0,0,0,28.2030921,1,0,51,1,1,76,1
57352,53,2,0,192,0,17,0,0,0,0,0,0,0,28.19509983,1,0,51,1,1,76,1
53,57352,2,0,302,0,17,0,0,0,0,0,0,0,28.05966115,1,0,1,51,60,1,1
53,38395,2,0,204,0,17,0,0,0,0,0,0,0,28.05918241,1,0,1,51,60,1,1
53,34074,2,0,510,0,17,0,0,0,0,0,0,0,28.05643678,1,0,1,51,60,1,1
37483,443,67,0,10317,0,17,0,0,0,0,0,0,0,28.05377531,1,0,51,1,1,5,1
56149,443,8,0,2444,0,17,0,0,0,0,0,0,0,28.05331063,1,0,51,1,1,3,1
39063,443,14,0,3133,0,17,0,0,0,0,0,0,0,28.05189061,1,0,51,1,1,4,1
52768,443,9,0,1288,0,6,1,8,0,4,0,0,9,28.05166936,1,0,51,1,1,5,1
52772,443,11,0,1406,0,6,1,10,1,4,0,0,11,28.05144095,1,0,51,1,1,5,1
48648,443,10,0,1342,0,6,1,9,0,4,0,0,10,28.05124402,1,0,51,1,1,4,1
53440,443,9,0,1111,0,6,1,8,1,3,0,0,9,28.05105114,1,0,51,1,1,3,1
443,56149,16,0,7170,0,17,0,0,0,0,0,0,0,28.05078197,1,0,1,51,3,1,1
53452,443,10,0,1165,0,6,1,9,1,3,0,0,10,28.04555178,1,0,51,1,1,3,1
443,48648,9,0,5842,0,6,1,9,0,4,0,0,9,27.95897937,1,0,1,51,4,1,1
443,39063,22,0,24297,0,17,0,0,0,0,0,0,0,27.95804477,1,0,1,51,4,1,1
443,37483,214,0,245187,0,17,0,0,0,0,0,0,0,27.95689821,1,0,1,51,5,1,1
443,52772,10,0,5977,0,6,1,10,1,2,0,0,10,27.95622993,1,0,1,51,5,1,1
443,52768,8,0,5857,0,6,1,8,0,2,0,0,8,27.95493627,1,0,1,51,5,1,1
443,53452,9,0,5613,0,6,1,9,1,3,0,0,9,27.95145845,1,0,1,51,3,1,1
443,53440,8,0,5559,0,6,1,8,1,2,0,0,8,27.95082116,1,0,1,51,3,1,1
60921,53,1,0,73,0,17,0,0,0,0,0,0,0,27.75270844,1,0,51,1,1,76,1
53,60921,1,0,124,0,17,0,0,0,0,0,0,0,27.71312284,1,0,1,51,60,1,1
36958,80,11,0,2287,0,6,1,10,0,4,0,0,11,27.70016766,1,0,51,1,1,5,1
52459,53,1,0,73,0,17,0,0,0,0,0,0,0,27.6859045,1,0,51,1,1,76,1
80,36958,10,0,4077,0,6,1,10,0,5,0,0,10,27.63500237,1,0,1,51,5,1,1
53,52459,1,0,124,0,17,0,0,0,0,0,0,0,27.63211489,1,0,1,51,60,1,1
36970,80,4,0,236,0,6,1,3,1,0,0,0,4,27.62704349,1,0,51,1,1,5,1
80,36970,3,0,180,0,6,1,3,1,0,0,0,3,27.59204793,1,0,1,51,5,1,1
35095,53,1,0,77,0,17,0,0,0,0,0,0,0,26.85276055,1,0,51,1,1,76,1
53,35095,1,0,105,0,17,0,0,0,0,0,0,0,26.6661377,1,0,1,51,60,1,1
43138,443,22,0,3852,0,17,0,0,0,0,0,0,0,26.65800667,1,0,51,1,1,6,1
37873,53,2,0,192,0,17,0,0,0,0,0,0,0,26.64133668,1,0,51,1,1,76,1
443,43138,42,0,43275,0,17,0,0,0,0,0,0,0,26.54309559,1,0,1,51,6,1,1
60658,443,6,0,432,0,6,1,5,1,2,0,0,6,26.3517971,1,0,51,1,1,3,1
60672,443,9,0,1111,0,6,1,8,1,3,0,0,9,26.35132074,1,0,51,1,1,3,1
443,48286,835,0,1124216,0,17,0,0,0,0,0,0,0,26.28931332,1,0,1,51,3,1,1
48286,443,169,0,26937,0,17,0,0,0,0,0,0,0,26.28889251,1,0,51,1,1,3,1
443,60672,7,0,5493,0,6,0,7,1,3,0,0,7,26.28404689,1,0,1,51,3,1,1
443,60658,6,0,5439,0,6,0,6,1,1,0,0,6,26.26808238,1,0,1,51,3,1,1
59338,53,2,0,148,0,17,0,0,0,0,0,0,0,25.16477227,1,0,51,1,1,76,1
53,59338,2,0,192,0,17,0,0,0,0,0,0,0,25.1308558,1,0,1,51,60,1,1
46180,443,179,0,79677,0,17,0,0,0,0,0,0,0,25.09507895,1,0,51,1,1,5,1
36158,443,9,0,1298,0,6,1,8,1,4,0,0,9,25.0948081,1,0,51,1,1,5,1
36162,443,7,0,1180,0,6,1,6,0,4,0,0,7,25.03913188,1,0,51,1,1,5,1
443,36158,9,0,4093,0,6,1,9,1,1,0,0,9,24.80862904,1,0,1,51,5,1,1
443,46180,713,0,841142,0,17,0,0,0,0,0,0,0,24.8073287,1,0,1,51,5,1,1
443,36162,6,0,999,0,6,1,6,0,1,0,0,6,24.80685902,1,0,1,51,5,1,1
56103,53,2,0,154,0,17,0,0,0,0,0,0,0,24.03229833,1,0,51,1,1,76,1
34413,53,2,0,146,0,17,0,0,0,0,0,0,0,23.98370767,1,0,51,1,1,76,1
53,34413,2,0,280,0,17,0,0,0,0,0,0,0,23.83682036,1,0,1,51,60,1,1
53,56103,1,0,93,0,17,0,0,0,0,0,0,0,23.83601832,1,0,1,51,60,1,1
37515,443,27,0,4350,0,17,0,0,0,0,0,0,0,23.80250382,1,0,51,1,1,2,1
59108,443,11,0,1313,0,6,1,10,0,6,0,0,11,23.80173659,1,0,51,1,1,2,1
45930,53,2,0,170,0,17,0,0,0,0,0,0,0,23.61928153,1,0,51,1,1,76,1
41936,53,2,0,150,0,17,0,0,0,0,0,0,0,23.61834216,1,0,51,1,1,76,1
51424,53,1,0,85,0,17,0,0,0,0,0,0,0,23.61220598,1,0,51,1,1,76,1
38848,53,2,0,146,0,17,0,0,0,0,0,0,0,23.61022806,1,0,51,1,1,76,1
443,40785,4,0,3524,0,17,0,0,0,0,0,0,0,23.59458256,1,0,1,51,6,1,1
443,37515,51,0,53145,0,17,0,0,0,0,0,0,0,23.52603626,1,0,1,51,2,1,1
443,59108,10,0,2875,0,6,0,10,0,4,0,0,10,23.44513297,1,0,1,51,2,1,1
40785,443,2,0,230,0,17,0,0,0,0,0,0,0,23.44340491,1,0,51,1,1,6,1
53,51424,1,0,142,0,17,0,0,0,0,0,0,0,23.43391109,1,0,1,51,60,1,1
45100,443,8,0,2303,0,17,0,0,0,0,0,0,0,23.43301749,1,0,51,1,1,7,1
35578,443,8,0,3707,0,17,0,0,0,0,0,0,0,23.4322927,1,0,51,1,1,2,1
39513,443,7,0,2270,0,17,0,0,0,0,0,0,0,23.43170619,1,0,51,1,1,6,1
43294,443,13,0,2980,0,17,0,0,0,0,0,0,0,23.43135166,1,0,51,1,1,6,1
48582,443,12,0,1450,0,6,1,11,0,4,0,0,12,23.42064977,1,0,51,1,1,6,1
48594,443,11,0,1396,0,6,1,10,0,4,0,0,11,23.42007256,1,0,51,1,1,6,1
53112,443,12,0,1450,0,6,1,11,0,4,0,0,12,23.41979599,1,0,51,1,1,2,1
443,35578,15,0,12170,0,17,0,0,0,0,0,0,0,23.39806223,1,0,1,51,2,1,1
443,45100,14,0,12678,0,17,0,0,0,0,0,0,0,23.39474058,1,0,1,51,6,1,1
443,48582,11,0,10340,0,6,1,11,0,5,0,0,11,23.39253163,1,0,1,51,6,1,1
443,43294,24,0,19275,0,17,0,0,0,0,0,0,0,23.39176941,1,0,1,51,6,1,1
443,48594,10,0,10286,0,6,1,10,0,3,0,0,10,23.39129233,1,0,1,51,6,1,1
443,39513,23,0,27433,0,17,0,0,0,0,0,0,0,23.39080095,1,0,1,51,6,1,1
443,53112,11,0,8039,0,6,1,11,0,6,0,0,11,23.39058566,1,0,1,51,2,1,1
52046,53,2,0,174,0,17,0,0,0,0,0,0,0,22.30915594,1,0,51,1,1,76,1
53,52046,2,0,218,0,17,0,0,0,0,0,0,0,22.25908518,1,0,1,51,60,1,1
53070,443,29,0,7323,0,17,0,0,0,0,0,0,0,22.24799752,1,0,51,1,1,7,1
43292,443,12,0,1795,0,6,1,11,0,6,0,0,12,22.19607425,1,0,51,1,1,7,1
443,53070,39,0,11025,0,17,0,0,0,0,0,0,0,22.18750787,1,0,1,51,7,1,1
443,43292,13,0,6501,0,6,1,13,0,5,0,0,13,22.18598032,1,0,1,51,7,1,1
38919,53,2,0,142,0,17,0,0,0,0,0,0,0,21.3627665,1,0,51,1,1,76,1
53,38919,2,0,510,0,17,0,0,0,0,0,0,0,21.33696222,1,0,1,51,60,1,1
47634,443,12,0,2864,0,17,0,0,0,0,0,0,0,21.28474355,1,0,51,1,1,5,1
52774,443,9,0,1288,0,6,1,8,0,4,0,0,9,21.20872974,1,0,51,1,1,5,1
39356,53,2,0,186,0,17,0,0,0,0,0,0,0,21.13033628,1,0,51,1,1,76,1
443,47634,35,0,41586,0,17,0,0,0,0,0,0,0,21.12608242,1,0,1,51,5,1,1
443,52774,8,0,5857,0,6,1,8,0,2,0,0,8,21.12428355,1,0,1,51,5,1,1
53,39356,2,0,290,0,17,0,0,0,0,0,0,0,20.87182736,1,0,1,51,60,1,1
52048,443,10,0,2548,0,6,1,9,1,4,0,0,10,20.75025392,1,0,51,1,1,6,1
52058,443,12,0,2648,0,6,1,11,1,4,0,0,12,20.75002027,1,0,51,1,1,6,1
46184,443,8,0,2068,0,17,0,0,0,0,0,0,0,20.61087751,1,0,51,1,1,6,1
43852,53,2,0,162,0,17,0,0,0,0,0,0,0,20.52075076,1,0,51,1,1,76,1
46756,53,2,0,164,0,17,0,0,0,0,0,0,0,20.51527858,1,0,51,1,1,76,1
443,46184,8,0,7011,0,17,0,0,0,0,0,0,0,20.46723652,1,0,1,51,6,1,1
443,52058,11,0,6644,0,6,1,11,1,3,0,0,11,20.41778684,1,0,1,51,6,1,1
443,52048,10,0,6590,0,6,1,10,0,2,1,0,10,20.37866664,1,0,1,51,6,1,1
35383,443,19,0,4695,0,17,0,0,0,0,0,0,0,20.2932384,1,0,51,1,1,2,1
50275,53,2,0,162,0,17,0,0,0,0,0,0,0,20.28944039,1,0,51,1,1,76,1
36000,443,9,0,1288,0,6,1,8,0,4,0,0,9,20.28881598,1,0,51,1,1,2,1
36247,53,1,0,76,0,17,0,0,0,0,0,0,0,20.28833771,1,0,51,1,1,76,1
37406,53,2,0,150,0,17,0,0,0,0,0,0,0,20.27508807,1,0,51,1,1,76,1
443,60479,10,0,7514,0,17,0,0,0,0,0,0,0,20.21305871,1,0,1,51,2,1,1
443,35383,45,0,42229,0,17,0,0,0,0,0,0,0,20.17222333,1,0,1,51,2,1,1
60479,443,7,0,909,0,17,0,0,0,0,0,0,0,20.17028356,1,0,51,1,1,2,1
443,36000,8,0,5640,0,6,1,8,0,2,0,0,8,20.13705254,1,0,1,51,2,1,1
53,37406,2,0,236,0,17,0,0,0,0,0,0,0,20.1048584,1,0,1,51,60,1,1
53,36247,1,0,140,0,17,0,0,0,0,0,0,0,20.10422158,1,0,1,51,60,1,1
53,50275,2,0,530,0,17,0,0,0,0,0,0,0,20.10219216,1,0,1,51,60,1,1
50092,443,12,0,1497,0,6,1,11,1,4,0,0,12,20.08465505,1,0,51,1,1,2,1
48998,443,9,0,1288,0,6,1,8,0,4,0,0,9,20.08444428,1,0,51,1,1,3,1
38768,443,9,0,1288,0,6,1,8,0,4,0,0,9,20.08419633,1,0,51,1,1,2,1
443,48998,8,0,5419,0,6,1,8,0,3,0,0,8,19.95484781,1,0,1,51,3,1,1
443,38768,8,0,5787,0,6,1,8,0,2,0,0,8,19.95423198,1,0,1,51,2,1,1
50100,443,16,0,4247,0,6,1,15,0,8,0,0,16,19.91516876,1,0,51,1,1,2,1
443,50100,16,0,5133,0,6,1,16,0,6,0,0,16,19.78011942,1,0,1,51,2,1,1
443,50092,12,0,4159,0,6,1,12,1,4,0,0,12,19.77950788,1,0,1,51,2,1,1
40392,53,2,0,150,0,17,0,0,0,0,0,0,0,19.00851703,1,0,51,1,1,76,1
53,40392,2,0,194,0,17,0,0,0,0,0,0,0,18.93462586,1,0,1,51,60,1,1
43480,443,2,0,1727,0,17,0,0,0,0,0,0,0,18.9269762,1,0,51,1,1,7,1
58440,443,5,0,1747,0,17,0,0,0,0,0,0,0,18.9144268,1,0,51,1,1,7,1
38024,443,10,0,835,0,6,1,9,1,3,0,0,10,18.90114307,1,0,51,1,1,7,1
43221,53,2,0,148,0,17,0,0,0,0,0,0,0,18.7770884,1,0,51,1,1,76,1
42189,53,2,0,152,0,17,0,0,0,0,0,0,0,18.77569461,1,0,51,1,1,76,1
49605,443,9,0,1204,0,17,0,0,0,0,0,0,0,18.45325851,1,0,51,1,1,4,1
44629,443,6,0,3175,0,17,0,0,0,0,0,0,0,18.34354925,1,0,51,1,1,5,1
52065,53,1,0,87,0,17,0,0,0,0,0,0,0,18.30580616,1,0,51,1,1,76,1
48887,53,1,0,93,0,17,0,0,0,0,0,0,0,18.25449967,1,0,51,1,1,76,1
443,44629,6,0,2756,0,17,0,0,0,0,0,0,0,18.22909045,1,0,1,51,5,1,1
443,49402,10,0,2036,0,6,1,10,1,1,0,0,10,18.1385119,1,0,1,51,3,1,1
49402,443,8,0,1851,0,6,0,8,0,5,0,0,8,18.13822842,1,0,51,1,1,3,1
443,51800,9,0,4255,0,6,1,9,0,1,1,0,9,18.10742021,1,0,1,51,6,1,1
51800,443,6,0,2304,0,6,0,6,1,4,0,0,6,18.10714197,1,0,51,1,1,6,1
443,44134,4,0,3154,0,6,0,4,0,0,0,0,4,18.10685015,1,0,1,51,3,1,1
44134,443,4,0,481,0,6,0,4,0,3,0,0,4,18.10641527,1,0,51,1,1,4,1
443,38040,4,0,3154,0,6,0,4,0,0,0,0,4,18.1060667,1,0,1,51,6,1,1
38040,443,4,0,481,0,6,0,4,0,3,0,0,4,18.10500622,1,0,51,1,1,7,1
443,49605,2,0,168,0,17,0,0,0,0,0,0,0,18.10097766,1,0,1,51,3,1,1
443,58440,2,0,823,0,17,0,0,0,0,0,0,0,18.08578444,1,0,1,51,6,1,1
443,51806,10,0,6590,0,6,1,10,0,2,1,0,10,18.08419728,1,0,1,51,6,1,1
51806,443,8,0,2420,0,6,0,8,1,4,0,0,8,18.04233742,1,0,51,1,1,6,1
51818,443,8,0,2416,0,6,1,7,0,3,0,0,8,18.0371635,1,0,51,1,1,6,1
51832,443,8,0,2408,0,6,1,7,0,3,0,0,8,18.0369122,1,0,51,1,1,6,1
443,46792,6,0,5274,0,6,0,6,0,2,0,0,6,17.93683434,1,0,1,51,5,1,1
46792,443,6,0,589,0,6,0,6,0,3,0,0,6,17.93569732,1,0,51,1,1,5,1
443,51832,7,0,5603,0,6,1,7,0,3,0,0,7,17.78564429,1,0,1,51,6,1,1
443,51818,8,0,6464,0,6,1,8,0,4,0,0,8,17.7759943,1,0,1,51,6,1,1
34050,53,2,0,174,0,17,0,0,0,0,0,0,0,17.64362645,1,0,51,1,1,76,1
56770,53,2,0,150,0,17,0,0,0,0,0,0,0,17.36993337,1,0,51,1,1,76,1
58307,53,2,0,142,0,17,0,0,0,0,0,0,0,17.34511447,1,0,51,1,1,76,1
53,58307,2,0,186,0,17,0,0,0,0,0,0,0,17.11311197,1,0,1,51,60,1,1
53,56770,2,0,194,0,17,0,0,0,0,0,0,0,17.11256313,1,0,1,51,60,1,1
47853,443,10,0,2241,0,17,0,0,0,0,0,0,0,17.09169888,1,0,51,1,1,2,1
45108,53,2,0,142,0,17,0,0,0,0,0,0,0,17.09135318,1,0,51,1,1,76,1
40918,443,13,0,4480,0,17,0,0,0,0,0,0,0,17.06475329,1,0,51,1,1,3,1
36882,443,13,0,2480,0,17,0,0,0,0,0,0,0,17.06404805,1,0,51,1,1,3,1
53000,443,14,0,1966,0,6,1,13,0,6,0,0,14,17.06378484,1,0,51,1,1,3,1
53,45108,2,0,186,0,17,0,0,0,0,0,0,0,17.06213927,1,0,1,51,60,1,1
49120,443,15,0,1933,0,6,1,14,0,6,0,0,15,17.06079936,1,0,51,1,1,2,1
443,47853,12,0,11203,0,17,0,0,0,0,0,0,0,17.06052494,1,0,1,51,2,1,1
443,53000,14,0,8635,0,6,1,14,0,6,0,0,14,17.05973601,1,0,1,51,3,1,1
443,40918,16,0,11442,0,17,0,0,0,0,0,0,0,17.05880785,1,0,1,51,3,1,1
443,36882,13,0,10877,0,17,0,0,0,0,0,0,0,17.05833268,1,0,1,51,3,1,1
443,49120,14,0,9148,0,6,1,14,0,7,0,0,14,17.05813932,1,0,1,51,2,1,1
32898,53,2,0,168,0,17,0,0,0,0,0,0,0,16.99413848,1,0,51,1,1,76,1
53,32898,2,0,241,0,17,0,0,0,0,0,0,0,16.95992422,1,0,1,51,60,1,1
59898,443,9,0,2430,0,17,0,0,0,0,0,0,0,16.95668817,1,0,51,1,1,2,1
56120,443,7,0,1180,0,6,1,6,0,4,0,0,7,16.94933653,1,0,51,1,1,2,1
443,56120,6,0,999,0,6,1,6,0,1,0,0,6,16.71251869,1,0,1,51,2,1,1
443,59898,11,0,7621,0,17,0,0,0,0,0,0,0,16.69385338,1,0,1,51,2,1,1
57343,53,2,0,160,0,17,0,0,0,0,0,0,0,15.78024721,1,0,51,1,1,76,1
56665,53,2,0,150,0,17,0,0,0,0,0,0,0,15.77685976,1,0,51,1,1,76,1
47493,53,2,0,154,0,17,0,0,0,0,0,0,0,15.77582073,1,0,51,1,1,76,1
45557,53,2,0,148,0,17,0,0,0,0,0,0,0,15.76577449,1,0,51,1,1,76,1
53,45557,2,0,234,0,17,0,0,0,0,0,0,0,15.69548678,1,0,1,51,60,1,1
53,47493,2,0,198,0,17,0,0,0,0,0,0,0,15.69447947,1,0,1,51,60,1,1
53,56665,2,0,194,0,17,0,0,0,0,0,0,0,15.6938436,1,0,1,51,60,1,1
53,57343,2,0,204,0,17,0,0,0,0,0,0,0,15.68728185,1,0,1,51,60,1,1
55287,443,10,0,3821,0,17,0,0,0,0,0,0,0,15.65195251,1,0,51,1,1,4,1
50396,443,9,0,1288,0,6,1,8,0,4,0,0,9,15.65088296,1,0,51,1,1,6,1
38048,443,9,0,1288,0,6,1,8,0,4,0,0,9,15.65043116,1,0,51,1,1,7,1
54744,443,14,0,5400,0,17,0,0,0,0,0,0,0,15.63771796,1,0,51,1,1,2,1
35764,443,10,0,1342,0,6,1,9,0,4,0,0,10,15.63541937,1,0,51,1,1,2,1
41290,443,9,0,1288,0,6,1,8,0,4,0,0,9,15.63446546,1,0,51,1,1,4,1
443,50396,8,0,5428,0,6,1,8,0,2,0,0,8,15.61428142,1,0,1,51,6,1,1
443,55287,27,0,29687,0,17,0,0,0,0,0,0,0,15.61192298,1,0,1,51,4,1,1
443,41290,8,0,7877,0,6,1,8,0,2,0,0,8,15.61071372,1,0,1,51,4,1,1
443,38048,8,0,5429,0,6,1,8,0,2,0,0,8,15.61020923,1,0,1,51,6,1,1
443,54744,20,0,11174,0,17,0,0,0,0,0,0,0,15.60973787,1,0,1,51,2,1,1
443,35764,9,0,7931,0,6,1,9,0,4,0,0,9,15.5310533,1,0,1,51,2,1,1
43539,53,2,0,150,0,17,0,0,0,0,0,0,0,15.24426198,1,0,51,1,1,76,1
38056,443,11,0,1406,0,6,1,10,1,4,0,0,11,15.24332833,1,0,51,1,1,7,1
53,43539,2,0,194,0,17,0,0,0,0,0,0,0,15.24291205,1,0,1,51,60,1,1
42688,443,11,0,1406,0,6,1,10,1,4,0,0,11,15.23517799,1,0,51,1,1,2,1
46496,53,2,0,192,0,17,0,0,0,0,0,0,0,15.22803164,1,0,51,1,1,76,1
52195,443,7,0,1983,0,17,0,0,0,0,0,0,0,15.16887712,1,0,51,1,1,2,1
53,46496,2,0,302,0,17,0,0,0,0,0,0,0,15.11424565,1,0,1,51,60,1,1
36914,443,15,0,5594,0,17,0,0,0,0,0,0,0,15.11197519,1,0,51,1,2,2,1
34290,443,9,0,1111,0,6,1,8,1,3,0,0,9,15.1117115,1,0,51,1,1,2,1
443,38056,10,0,5548,0,6,1,10,1,2,0,0,10,15.0845964,1,0,1,51,6,1,1
443,42688,11,0,5602,0,6,1,11,1,3,0,0,11,15.06658649,1,0,1,51,2,1,1
443,52195,8,0,7027,0,17,0,0,0,0,0,0,0,15.06013536,1,0,1,51,2,1,1
443,34290,8,0,5559,0,6,1,8,1,1,0,0,8,15.00248241,1,0,1,51,2,1,1
443,36914,31,0,11305,0,17,0,0,0,0,0,0,0,14.9913137,1,0,1,51,2,2,1
57164,53,2,0,174,0,17,0,0,0,0,0,0,0,14.82571888,1,0,51,1,1,76,1
55586,53,1,0,79,0,17,0,0,0,0,0,0,0,14.76151061,1,0,51,1,1,76,1
36521,53,2,0,164,0,17,0,0,0,0,0,0,0,14.72575378,1,0,51,1,1,76,1
53,36521,2,0,288,0,17,0,0,0,0,0,0,0,14.57836056,1,0,1,51,60,1,1
45472,443,10,0,825,0,6,1,9,0,3,0,0,10,14.56340408,1,0,51,1,1,1,1
443,46604,15,0,6300,0,17,0,0,0,0,0,0,0,14.54851055,1,0,1,51,7,1,1
46604,443,13,0,1651,0,17,0,0,0,0,0,0,0,14.54735899,1,0,51,1,1,7,1
53,55586,1,0,107,0,17,0,0,0,0,0,0,0,14.54653215,1,0,1,51,60,1,1
49421,443,14,0,6679,0,17,0,0,0,0,0,0,0,14.50884342,1,0,51,1,1,2,1
41574,443,8,0,1234,0,6,1,7,0,4,0,0,8,14.50779366,1,0,51,1,1,2,1
443,45472,9,0,5479,0,6,1,9,0,4,0,0,9,14.46131444,1,0,1,51,1,1,1
443,41574,7,0,5369,0,6,0,7,0,3,0,0,7,14.4551456,1,0,1,51,2,1,1
443,49421,20,0,10574,0,17,0,0,0,0,0,0,0,14.37374353,1,0,1,51,2,1,1
443,38024,9,0,5481,0,6,0,9,1,4,0,0,9,14.3391118,1,0,1,51,6,1,1
59511,443,6,0,2434,0,17,0,0,0,0,0,0,0,14.15894032,1,0,51,1,1,7,1
443,59511,13,0,4645,0,17,0,0,0,0,0,0,0,14.08530712,1,0,1,51,7,1,1
56682,443,10,0,1342,0,6,1,9,0,4,0,0,10,14.06585193,1,0,51,1,1,7,1
443,56682,9,0,5695,0,6,1,9,0,3,0,0,9,13.96421981,1,0,1,51,7,1,1
50748,53,2,0,170,0,17,0,0,0,0,0,0,0,13.70589161,1,0,51,1,1,76,1
53,50748,2,0,214,0,17,0,0,0,0,0,0,0,13.69777775,1,0,1,51,60,1,1
34707,443,10,0,2500,0,17,0,0,0,0,0,0,0,13.64281988,1,0,51,1,1,1,1
443,34707,13,0,9687,0,17,0,0,0,0,0,0,0,13.55482626,1,0,1,51,1,1,1
35176,53,2,0,192,0,17,0,0,0,0,0,0,0,13.42869282,1,0,51,1,1,76,1
53,35176,2,0,302,0,17,0,0,0,0,0,0,0,13.28238773,1,0,1,51,60,1,1
45254,443,24,0,3560,0,6,1,23,0,3,0,0,24,13.26271272,1,0,51,1,1,3,1
45270,443,32,0,4101,0,6,1,31,0,3,0,0,32,13.26232648,1,0,51,1,1,3,1
